Source,Target,Type
1411371,1654590,Undirected
1411371,1638255,Undirected
2185328,1131979,Undirected
2185328,1541739,Undirected
2185328,1299738,Undirected
2185328,1121415,Undirected
2185328,1801356,Undirected
2185328,1616727,Undirected
2185328,1738428,Undirected
2185328,1551969,Undirected
2185328,1221712,Undirected
2185328,1210370,Undirected
2185328,2173730,Undirected
2185328,1854340,Undirected
2185328,1052523,Undirected
2185328,1807697,Undirected
2185328,1943540,Undirected
2185328,2096524,Undirected
1582671,2000396,Undirected
1582671,1407777,Undirected
1582671,1093820,Undirected
1582671,1118140,Undirected
1582671,1149168,Undirected
1582671,1280137,Undirected
1582671,1287953,Undirected
1582671,1094834,Undirected
1582671,1175462,Undirected
1582671,2190469,Undirected
1582671,1007908,Undirected
1582671,1580494,Undirected
1582671,1649297,Undirected
1582671,1488019,Undirected
1582671,1555238,Undirected
1582671,1735708,Undirected
1582671,1302878,Undirected
1582671,1108175,Undirected
1087991,1139805,Undirected
1087991,1731818,Undirected
1087991,1746085,Undirected
1087991,1812792,Undirected
1087991,1391306,Undirected
1087991,1371959,Undirected
1087991,1670268,Undirected
1087991,1074135,Undirected
1087991,1452402,Undirected
1087991,1721523,Undirected
1087991,1797545,Undirected
1769750,1888504,Undirected
1769750,1412570,Undirected
1769750,1599925,Undirected
1769750,2032903,Undirected
1769750,1745978,Undirected
1769750,1317068,Undirected
1769750,2067576,Undirected
1769750,1167685,Undirected
1769750,2139257,Undirected
1769750,1119486,Undirected
1769750,2063006,Undirected
1769750,1232874,Undirected
1616727,2067576,Undirected
1616727,1104789,Undirected
1616727,1762520,Undirected
1616727,1687670,Undirected
1616727,1349457,Undirected
1616727,1121415,Undirected
1616727,1008903,Undirected
1907116,1291285,Undirected
1907116,2157205,Undirected
1907116,1795623,Undirected
1907116,1063447,Undirected
1907116,1582368,Undirected
1907116,2012662,Undirected
1907116,1828434,Undirected
1907116,1823887,Undirected
2190469,2028792,Undirected
2190469,1472602,Undirected
2190469,1878953,Undirected
2190469,1611264,Undirected
2190469,1239179,Undirected
2190469,1721523,Undirected
2190469,1415049,Undirected
2190469,1220896,Undirected
2190469,1693988,Undirected
2190469,2049261,Undirected
2190469,1748575,Undirected
2190469,1524799,Undirected
2190469,1701804,Undirected
2031535,1308642,Undirected
2031535,1275871,Undirected
2031535,1468478,Undirected
2031535,1733203,Undirected
2031535,1176459,Undirected
2031535,2140534,Undirected
2031535,1520341,Undirected
2031535,2051613,Undirected
2031535,2093436,Undirected
2031535,1580494,Undirected
2031535,1004919,Undirected
2031535,1391306,Undirected
1232748,1879689,Undirected
1232748,1288482,Undirected
1232748,2068096,Undirected
1232748,1392009,Undirected
1232748,1332134,Undirected
1232748,1784644,Undirected
1232748,1514009,Undirected
1232748,1749448,Undirected
1232748,2139257,Undirected
1232748,2044224,Undirected
1232748,1797545,Undirected
1232748,1476957,Undirected
1879822,1712065,Undirected
1879822,1544108,Undirected
1879822,2114374,Undirected
1879822,1801023,Undirected
1879822,1488352,Undirected
1879822,1549741,Undirected
1879822,1052523,Undirected
1879822,1631428,Undirected
1879822,1919773,Undirected
1879822,1748575,Undirected
1879822,2112232,Undirected
1879822,1708594,Undirected
1879822,1239179,Undirected
1200863,1288482,Undirected
1200863,2024861,Undirected
1200863,1648453,Undirected
1200863,1607930,Undirected
1200863,1585524,Undirected
1200863,1721523,Undirected
1200863,1920196,Undirected
1200863,1078798,Undirected
1200863,1858317,Undirected
2076878,1347122,Undirected
2076878,1710550,Undirected
2076878,1918740,Undirected
2076878,1258119,Undirected
2076878,1543191,Undirected
2076878,1355995,Undirected
2076878,1701598,Undirected
2076878,1377726,Undirected
2076878,1868753,Undirected
2076878,1888504,Undirected
2076878,1831481,Undirected
2076878,1729341,Undirected
2076878,2075823,Undirected
2076878,1566531,Undirected
2053589,1328293,Undirected
2053589,2114374,Undirected
2053589,1392388,Undirected
2053589,1333730,Undirected
2053589,2011647,Undirected
2053589,1291285,Undirected
2053589,1340834,Undirected
2053589,2080950,Undirected
2053589,2007967,Undirected
2053589,1078798,Undirected
2053589,1844522,Undirected
2053589,1779608,Undirected
2053589,1667036,Undirected
1821535,1831481,Undirected
1821535,1141138,Undirected
1821535,2084835,Undirected
1821535,2068096,Undirected
1821535,1149168,Undirected
1821535,1468478,Undirected
1821535,2105059,Undirected
1821535,1315260,Undirected
1821535,1389612,Undirected
1821535,1094834,Undirected
1481788,1807697,Undirected
1481788,1879689,Undirected
1481788,1638255,Undirected
1481788,1945632,Undirected
1481788,1599925,Undirected
1481788,1493401,Undirected
1481788,1311023,Undirected
1481788,1210370,Undirected
1481788,1737656,Undirected
1481788,1204882,Undirected
1481788,1195428,Undirected
1481788,1364878,Undirected
1468616,1384601,Undirected
1468616,1315037,Undirected
1468616,1748246,Undirected
1468616,1986625,Undirected
1468616,1471778,Undirected
1468616,1799685,Undirected
1468616,1787998,Undirected
1468616,1140095,Undirected
1468616,1794002,Undirected
1468616,1210370,Undirected
1468616,1008440,Undirected
1468616,2011647,Undirected
1042425,1930830,Undirected
1042425,1991556,Undirected
1042425,1074135,Undirected
1042425,1721523,Undirected
1042425,1101420,Undirected
1042425,1398603,Undirected
1042425,1648677,Undirected
1042425,1787998,Undirected
1042425,1374867,Undirected
1042425,1221977,Undirected
1477669,1978005,Undirected
1477669,1160275,Undirected
1477669,1237604,Undirected
1477669,2160372,Undirected
1477669,2170423,Undirected
1477669,1264879,Undirected
1477669,1933066,Undirected
1477669,1346608,Undirected
1725697,2092279,Undirected
1725697,1463585,Undirected
1725697,1978005,Undirected
1725697,1996227,Undirected
1725697,2187005,Undirected
1725697,1793897,Undirected
1725697,1125782,Undirected
1725697,1479984,Undirected
1725697,2084835,Undirected
1725697,1638255,Undirected
1384601,1278254,Undirected
1384601,1285249,Undirected
1384601,1057235,Undirected
1384601,1010580,Undirected
1384601,2175553,Undirected
1384601,1943540,Undirected
1384601,1793897,Undirected
1384601,1712216,Undirected
1384601,1167685,Undirected
1384601,1004006,Undirected
1384601,2012662,Undirected
1384601,1426610,Undirected
1384601,2016056,Undirected
1384601,1232859,Undirected
1672317,1737997,Undirected
1672317,1793897,Undirected
1672317,1101371,Undirected
1672317,1853352,Undirected
1672317,2176354,Undirected
1672317,1580494,Undirected
1672317,1465267,Undirected
1672317,1721523,Undirected
1672317,1239179,Undirected
1415049,1032940,Undirected
1415049,1801023,Undirected
1415049,1645235,Undirected
1415049,1662444,Undirected
1415049,1976549,Undirected
1415049,2030598,Undirected
1415049,1200555,Undirected
1415049,1729341,Undirected
1415049,2086325,Undirected
1561258,1319832,Undirected
1561258,2169143,Undirected
1561258,2005819,Undirected
1561258,1948038,Undirected
1561258,1133740,Undirected
1561258,1514009,Undirected
1561258,1888812,Undirected
2145287,1414958,Undirected
2145287,1710550,Undirected
2145287,1258119,Undirected
2145287,1654590,Undirected
2145287,1278254,Undirected
2145287,1701598,Undirected
2145287,1281048,Undirected
2145287,1687670,Undirected
2145287,1889808,Undirected
2145287,2176872,Undirected
2145287,1162867,Undirected
2145287,1221712,Undirected
2145287,1328293,Undirected
2145287,1015527,Undirected
1217083,1957069,Undirected
1217083,1364878,Undirected
1217083,1319832,Undirected
1217083,1748165,Undirected
1217083,1414289,Undirected
1217083,1220896,Undirected
1217083,1004373,Undirected
1217083,1063447,Undirected
1217083,1119495,Undirected
1217083,1062368,Undirected
1217083,1015527,Undirected
1217083,1715901,Undirected
1355995,1520341,Undirected
1355995,1447309,Undirected
1355995,1355965,Undirected
1355995,1986493,Undirected
1355995,1547052,Undirected
1355995,1746085,Undirected
1355995,1111678,Undirected
1355995,1596326,Undirected
1631428,1208424,Undirected
1631428,1030709,Undirected
1631428,1729341,Undirected
1631428,1996227,Undirected
1631428,1479984,Undirected
1631428,1820513,Undirected
1631428,1308631,Undirected
1631428,2049261,Undirected
1631428,1177367,Undirected
1631428,1957069,Undirected
1631428,2012662,Undirected
1631428,1933066,Undirected
1631428,1345566,Undirected
1985586,1706163,Undirected
1985586,1141138,Undirected
1985586,1701598,Undirected
1985586,2068096,Undirected
1985586,1821965,Undirected
1985586,1240624,Undirected
1985586,1996227,Undirected
1985586,1957069,Undirected
1985586,1884618,Undirected
1985586,1104789,Undirected
1985586,1976549,Undirected
1985586,1063447,Undirected
1985586,1701713,Undirected
1985586,1409260,Undirected
1985586,1289129,Undirected
1985586,1596326,Undirected
1985586,1278254,Undirected
1541739,1175463,Undirected
1541739,1577688,Undirected
1541739,1401489,Undirected
1541739,1292198,Undirected
1541739,1212864,Undirected
1541739,2084835,Undirected
1541739,1493401,Undirected
1541739,1057235,Undirected
1541739,1784644,Undirected
1541739,1765421,Undirected
1541739,1123156,Undirected
1541739,1820520,Undirected
1541739,1202455,Undirected
1201943,1828434,Undirected
1201943,1717867,Undirected
1201943,1297452,Undirected
1201943,1701804,Undirected
1201943,1536503,Undirected
1201943,1517039,Undirected
1201943,1479984,Undirected
1201943,1799685,Undirected
1201943,2064859,Undirected
1201943,1414289,Undirected
1201943,1545854,Undirected
1201943,2015689,Undirected
1201943,1371959,Undirected
1201943,1092657,Undirected
1201943,1426610,Undirected
1520341,1491829,Undirected
1520341,1080515,Undirected
1520341,2103996,Undirected
1520341,1085083,Undirected
1520341,2114374,Undirected
1520341,1997872,Undirected
1520341,1000936,Undirected
1520341,1784644,Undirected
1520341,1391659,Undirected
1520341,1347122,Undirected
1520341,1285829,Undirected
1520341,1868753,Undirected
1520341,1345380,Undirected
1004373,1746085,Undirected
1004373,2081434,Undirected
1004373,1718826,Undirected
1004373,1422370,Undirected
1004373,1128196,Undirected
1004373,1747894,Undirected
1004373,2052657,Undirected
1004373,1725539,Undirected
1004373,1710550,Undirected
2064859,1802458,Undirected
2064859,1111678,Undirected
2064859,1321655,Undirected
2064859,1544108,Undirected
2064859,1097259,Undirected
2064859,1990692,Undirected
2064859,1863423,Undirected
2064859,2031953,Undirected
2064859,1608739,Undirected
1898131,1401515,Undirected
1898131,1104789,Undirected
1898131,1472602,Undirected
1898131,1398603,Undirected
1898131,1057235,Undirected
1898131,1915187,Undirected
1898131,1945632,Undirected
1898131,1008584,Undirected
1898131,1340834,Undirected
1898131,1514009,Undirected
1898131,1154412,Undirected
1898131,1174503,Undirected
1898131,1701713,Undirected
1898131,1323503,Undirected
1898131,1823887,Undirected
1640665,1144069,Undirected
1640665,2028792,Undirected
1640665,1230371,Undirected
1640665,2007967,Undirected
1640665,1569396,Undirected
1640665,1167685,Undirected
1640665,1793897,Undirected
1640665,1153046,Undirected
1640665,2017769,Undirected
1640665,1823731,Undirected
1640665,1240624,Undirected
1640665,1486222,Undirected
1640665,1287953,Undirected
1640665,1316172,Undirected
1791319,1530331,Undirected
1791319,1846078,Undirected
1791319,1918740,Undirected
1791319,1298937,Undirected
1791319,1221712,Undirected
1791319,1529026,Undirected
1791319,1910166,Undirected
1791319,2013164,Undirected
1791319,1179100,Undirected
1791319,1008584,Undirected
1791319,1744600,Undirected
1791319,1745978,Undirected
1791319,2112232,Undirected
1791319,2089260,Undirected
1791319,2052766,Undirected
1791319,1725539,Undirected
1791319,2024861,Undirected
1791319,1275926,Undirected
1791319,1005926,Undirected
1493401,1600228,Undirected
1493401,1745978,Undirected
1493401,1174923,Undirected
1493401,1291285,Undirected
1493401,2170978,Undirected
1493401,1582368,Undirected
1493401,1687354,Undirected
1493401,1729215,Undirected
1493401,1348642,Undirected
1131979,1276254,Undirected
1131979,1984059,Undirected
1131979,1858317,Undirected
1131979,1483150,Undirected
1131979,2160372,Undirected
1131979,2005819,Undirected
1131979,2073956,Undirected
1131979,1173495,Undirected
1131979,1807697,Undirected
1131979,1879689,Undirected
2051613,1030007,Undirected
2051613,1762484,Undirected
2051613,1637763,Undirected
2051613,1408135,Undirected
2051613,1986625,Undirected
2051613,1177367,Undirected
2051613,2080950,Undirected
2051613,1294198,Undirected
2051613,1549741,Undirected
2051613,1658169,Undirected
2051613,1599925,Undirected
2051613,1995593,Undirected
2094309,2013164,Undirected
2094309,1781497,Undirected
2094309,2086325,Undirected
2094309,1787998,Undirected
2094309,2068096,Undirected
2094309,1693988,Undirected
2094309,1154412,Undirected
2094309,1882428,Undirected
2094309,2073956,Undirected
2094309,1173495,Undirected
2094309,1298937,Undirected
2094309,1620428,Undirected
2094309,2143747,Undirected
2094309,1108175,Undirected
2094309,1746085,Undirected
2094309,1291285,Undirected
2094309,1281048,Undirected
1386088,1437855,Undirected
1386088,2000396,Undirected
1386088,1882428,Undirected
1386088,1153046,Undirected
1386088,1884618,Undirected
1386088,1139805,Undirected
1386088,2030598,Undirected
1386088,1349457,Undirected
1386088,1919773,Undirected
1386088,2069630,Undirected
1386088,1896069,Undirected
1386088,1879689,Undirected
1386088,1099282,Undirected
1386088,2176354,Undirected
1412570,2026878,Undirected
1412570,2186668,Undirected
1412570,1275871,Undirected
1412570,1544108,Undirected
1412570,1453105,Undirected
1412570,1088566,Undirected
1412570,1945632,Undirected
1412570,1103614,Undirected
1412570,1420952,Undirected
1412570,1153046,Undirected
1412570,1181500,Undirected
1032940,1008584,Undirected
1032940,1280137,Undirected
1032940,1745978,Undirected
1032940,1737656,Undirected
1119495,1488019,Undirected
1119495,1834174,Undirected
1119495,1130522,Undirected
1119495,1806371,Undirected
1119495,1823887,Undirected
1119495,1328293,Undirected
1119495,1475153,Undirected
1119495,1121415,Undirected
1119495,1298937,Undirected
1119495,2026878,Undirected
1119495,2000324,Undirected
1119495,1729341,Undirected
1119495,1373556,Undirected
1487627,1806371,Undirected
1487627,1168893,Undirected
1487627,2000324,Undirected
1487627,1747894,Undirected
1487627,1701598,Undirected
1487627,1292198,Undirected
1487627,1452402,Undirected
1487627,1230371,Undirected
1487627,1773686,Undirected
1487627,1497891,Undirected
1297452,1976549,Undirected
1297452,1962196,Undirected
1297452,1121415,Undirected
1297452,2169143,Undirected
1297452,1650010,Undirected
1297452,1823887,Undirected
1297452,1773686,Undirected
1297452,1549741,Undirected
1297452,1611414,Undirected
1712137,1415732,Undirected
1712137,1738428,Undirected
1712137,1325246,Undirected
1712137,1375110,Undirected
1712137,1349457,Undirected
1712137,1210370,Undirected
1712137,1463185,Undirected
1712137,1850440,Undirected
1712137,1569396,Undirected
1712137,1517039,Undirected
1712137,1902104,Undirected
1712137,2005852,Undirected
1103614,1536503,Undirected
1103614,1517039,Undirected
1103614,1868249,Undirected
1103614,1258119,Undirected
1103614,1564860,Undirected
1103614,1162646,Undirected
1103614,1181500,Undirected
1103614,1450343,Undirected
1103614,1898397,Undirected
1103614,1012292,Undirected
1308631,1975936,Undirected
1308631,1468478,Undirected
1308631,1208525,Undirected
1308631,1784644,Undirected
1308631,1846078,Undirected
1308631,1391659,Undirected
1308631,1454350,Undirected
1308631,1791626,Undirected
1308631,1345566,Undirected
1168893,1577688,Undirected
1168893,1093702,Undirected
1168893,1121415,Undirected
1168893,1197704,Undirected
1168893,1546768,Undirected
1168893,1373556,Undirected
1997872,1153046,Undirected
1997872,2143747,Undirected
1997872,1302878,Undirected
1997872,1866678,Undirected
1997872,1392009,Undirected
1997872,1351337,Undirected
1997872,1347122,Undirected
1997872,2073956,Undirected
1997872,1815874,Undirected
1997872,1119486,Undirected
1997872,1608739,Undirected
1820513,1654590,Undirected
1820513,1689490,Undirected
